State_Year,STATE,YEAR,TOTAL_REVENUE,TOTAL_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2016_NM,NM,2016,3765069,3729397,7430,24301,26358,24901,21423,204676,99856,336263
2016_NY,NY,2016,66912661,68282026,65600,194163,203159,200060,193375,1603446,818799,2729776
2016_NC,NC,2016,13448045,14207389,18782,114414,122411,118048,102028,947000,468113,1550062
2016_ND,ND,2016,1788749,1963630,2665,8843,8678,7938,7376,67741,30457,109706
2016_OH,OH,2016,23766529,23352516,36148,122516,129706,131039,121467,1031694,519785,1710143
2016_OK,OK,2016,6103728,6184152,41249,52194,52289,49235,42672,409754,189045,693903
2016_OR,OR,2016,7418055,7501954,0,41796,46094,43950,47459,356642,180509,578947
2016_PA,PA,2016,31077289,30925177,7859,122763,133723,133577,132246,1053049,543826,1727497
2016_RI,RI,2016,2401541,2358654,2498,10059,11055,10839,10044,86314,43279,142150
2016_SC,SC,2016,9161667,9187299,25613,55424,60797,56176,48257,466891,223322,771250
2016_SD,SD,2016,1455737,1475864,3290,11643,10866,9728,8708,83779,37590,136302
2016_TN,TN,2016,9585331,9680512,27987,74667,78472,73711,68852,605373,293535,1001562
2016_TX,TX,2016,58284155,59314884,248116,372019,411117,392421,332969,3215536,1525178,5360849
2016_UT,UT,2016,4952923,4923657,15280,48264,52802,49498,45277,407669,188588,659801
2016_VT,VT,2016,2112365,2082696,8498,5822,6194,6117,6187,48535,25573,88428
2016_VA,VA,2016,16259274,16497520,33281,90800,99258,95234,90500,773615,389330,1287026
2016_WA,WA,2016,14964364,15253296,13933,81102,86114,81039,90645,667327,339349,1101711
2016_WV,WV,2016,3391579,3366566,14949,19869,20324,19931,18155,159595,79442,273855
2016_WI,WI,2016,11697466,11787535,55436,57332,62408,61432,66303,488983,262681,864432
2016_WY,WY,2016,2044669,2034229,664,7584,7642,7135,6262,58998,26924,94170
1986_AL,AL,1986,0,0,0,53672,56939,57261,45396,0,0,733735
1987_AL,AL,1987,0,0,0,54454,56671,56472,45742,0,0,729234
1988_AL,AL,1988,0,0,0,54265,57531,55262,45571,0,0,724751
1989_AL,AL,1989,0,0,0,55478,59944,54912,43482,0,0,723743
1990_AL,AL,1990,0,0,0,54067,58666,57024,42031,0,0,721806
1991_AL,AL,1991,0,0,0,54125,58520,56607,41725,0,0,722004
2017_AL,AL,2017,0,0,15520,54985,58541,55226,52848,0,219387,742444
1986_AK,AK,1986,0,0,0,10334,8706,7313,6753,0,0,107848
1987_AK,AK,1987,0,0,1191,9759,8273,7278,7160,0,0,106869
1988_AK,AK,1988,0,0,1747,8637,8517,7184,6851,0,0,106481
1989_AK,AK,1989,0,0,1782,9652,9010,7572,6402,0,0,109280
1990_AK,AK,1990,0,0,1713,10107,9487,7967,6486,0,0,113903
1991_AK,AK,1991,0,0,1914,10405,9883,8430,6621,0,0,118680
2017_AK,AK,2017,0,0,3586,10196,10398,9478,9882,0,38254,132872
1986_AZ,AZ,1986,0,0,0,43759,40187,38060,35777,0,0,534538
1987_AZ,AZ,1987,0,0,0,49182,44032,40269,36513,0,0,572421
1988_AZ,AZ,1988,0,0,607,48132,45518,39317,36962,0,0,574890
1989_AZ,AZ,1989,0,0,877,49164,50508,42172,35618,0,0,607615
1990_AZ,AZ,1990,0,0,1693,53839,53041,45802,34645,0,0,639853
1991_AZ,AZ,1991,0,0,2411,54410,54684,47200,36122,0,0,656980
2017_AZ,AZ,2017,0,0,14124,79520,88092,86287,84330,0,333079,1110851
1986_AR,AR,1986,0,0,0,34070,32799,34053,28729,0,0,437438
1987_AR,AR,1987,0,0,0,33695,32468,33810,29499,0,0,437036
1988_AR,AR,1988,0,0,0,34023,33777,33461,30074,0,0,436387
1989_AR,AR,1989,0,0,0,33543,34651,33353,28505,0,0,434960
1990_AR,AR,1990,0,0,0,34052,34438,34384,27734,0,0,436286
1991_AR,AR,1991,0,0,0,33799,34496,34527,27544,0,0,438518
2017_AR,AR,2017,0,0,16827,36942,38800,36631,33097,0,143487,496085
1986_CA,CA,1986,0,0,0,380608,325902,304787,251281,0,0,4377989
1987_CA,CA,1987,0,0,0,392112,335078,311579,266028,0,0,4488398
1988_CA,CA,1988,0,0,0,403237,352076,318856,257450,0,0,4618120
1989_CA,CA,1989,0,0,0,410631,379538,330967,243023,0,0,4771978
1990_CA,CA,1990,0,0,0,423740,399293,347479,244142,0,0,4950474
1991_CA,CA,1991,0,0,0,428392,412613,355168,260693,0,0,5107145
2017_CA,CA,2017,0,0,83853,531725,466660,474828,489221,0,1943939,6304266
1986_CO,CO,1986,0,0,2227,45843,41114,40066,37327,0,0,558415
1987_CO,CO,1987,0,0,2333,47065,41406,38541,39231,0,0,560236
1988_CO,CO,1988,0,0,2396,46599,43381,39524,37538,0,0,560081
1989_CO,CO,1989,0,0,3366,45412,45339,39697,34799,0,0,562755
1990_CO,CO,1990,0,0,4351,46337,47341,41075,33582,0,0,574213
1991_CO,CO,1991,0,0,5358,47875,49387,42334,33108,0,0,593030
2017_CO,CO,2017,0,0,33048,63574,69784,67854,68112,0,270405,910280
1986_CT,CT,1986,0,0,3620,37432,31912,32229,34742,0,0,468847
1987_CT,CT,1987,0,0,3830,38426,32489,31729,34805,0,0,465465
1988_CT,CT,1988,0,0,3884,38689,34074,31713,32164,0,0,460637
1989_CT,CT,1989,0,0,4694,39264,35148,31127,29186,0,0,461560
1990_CT,CT,1990,0,0,5185,40594,36333,32382,27859,0,0,469123
1991_CT,CT,1991,0,0,5486,40822,37381,32968,28339,0,0,481050
2017_CT,CT,2017,0,0,18579,36225,38873,40310,40802,0,165742,531288
1986_DE,DE,1986,0,0,286,7696,6620,6880,6621,0,0,94410
1987_DE,DE,1987,0,0,281,7772,7027,6711,6867,0,0,95659
1988_DE,DE,1988,0,0,293,7876,7592,6857,6807,0,0,96678
1989_DE,DE,1989,0,0,294,7814,7864,6934,6314,0,0,97808
1990_DE,DE,1990,0,0,344,7980,8236,7256,5897,0,0,99658
1991_DE,DE,1991,0,0,435,8137,8185,7503,5953,0,0,102196
2017_DE,DE,2017,0,0,1802,9943,10838,10216,9100,0,40903,136293
1986_DC,DC,1986,0,0,3405,6546,6200,6085,4230,0,0,85612
1987_DC,DC,1987,0,0,3436,6579,6055,5710,4806,0,0,86435
1988_DC,DC,1988,0,0,3570,6292,6242,5342,4346,0,0,84792
1989_DC,DC,1989,0,0,3645,6339,5924,5119,3778,0,0,81301
1990_DC,DC,1990,0,0,4215,6417,6100,5172,3481,0,0,80694
1991_DC,DC,1991,0,0,4538,6578,5961,4976,3415,0,0,80618
2017_DC,DC,2017,0,0,12727,7465,6339,4567,4104,0,19173,87315
1986_FL,FL,1986,0,0,4287,134732,117394,126414,89663,0,0,1607320
1987_FL,FL,1987,0,0,5939,145384,121543,128022,97109,0,0,1664774
1988_FL,FL,1988,0,0,8317,153773,132484,127642,99659,0,0,1720930
1989_FL,FL,1989,0,0,14396,158907,142174,127763,96639,0,0,1789925
1990_FL,FL,1990,0,0,20184,163209,150965,133621,94776,0,0,1861592
1991_FL,FL,1991,0,0,26784,161688,159330,135365,100210,0,0,1932131
2017_FL,FL,2017,0,0,61241,200185,220504,211073,202952,0,851483,2832424
1986_GA,GA,1986,0,0,0,88748,81587,83280,64282,0,0,1096425
1987_GA,GA,1987,0,0,0,92592,83226,80797,65703,0,0,1110947
1988_GA,GA,1988,0,0,0,96054,88314,82489,65902,0,0,1107994
1989_GA,GA,1989,0,0,0,95460,94825,82504,59445,0,0,1126535
1990_GA,GA,1990,0,0,604,97208,96123,86259,62379,0,0,1151687
1991_GA,GA,1991,0,0,1315,97590,98491,87534,62922,0,0,1177569
2017_GA,GA,2017,0,0,47726,126400,138249,132514,115678,0,522034,1768642
1986_HI,HI,1986,0,0,304,13642,12146,10618,10281,0,0,164640
1987_HI,HI,1987,0,0,250,13888,12162,10865,10476,0,0,166160
1988_HI,HI,1988,0,0,261,14091,12654,10715,10039,0,0,167488
1989_HI,HI,1989,0,0,300,14147,13245,11177,9453,0,0,169493
1990_HI,HI,1990,0,0,0,13898,13124,11397,9234,0,0,171708
1991_HI,HI,1991,0,0,498,14353,13677,11270,9290,0,0,174747
2017_HI,HI,2017,0,0,1582,14316,15443,13226,11068,0,50385,180837
1986_ID,ID,1986,0,0,0,16646,16672,14956,13164,0,0,208391
1987_ID,ID,1987,0,0,0,17354,16968,15503,13886,0,0,212444
1988_ID,ID,1988,0,0,0,16925,17534,15776,13943,0,0,214615
1989_ID,ID,1989,0,0,361,16259,17707,16187,13149,0,0,214932
1990_ID,ID,1990,0,0,919,15676,17825,17243,13095,0,0,220840
1991_ID,ID,1991,0,0,1097,15133,18437,17803,14097,0,0,225680
2017_ID,ID,2017,0,0,2845,21111,24003,23414,21512,0,90256,301186
1986_IL,IL,1986,0,0,25111,134370,128759,123175,119627,0,0,1825185
1987_IL,IL,1987,0,0,24541,131000,128340,121278,123049,0,0,1811446
1988_IL,IL,1988,0,0,26945,128748,133592,121810,120267,0,0,1794916
1989_IL,IL,1989,0,0,29321,135793,139530,122583,110514,0,0,1797355
1990_IL,IL,1990,0,0,34303,139976,135844,128637,105541,0,0,1821407
1991_IL,IL,1991,0,0,37039,139544,134185,127656,104837,0,0,1848166
2017_IL,IL,2017,0,0,83664,132075,148792,151180,150045,0,616176,2005153
1986_IN,IN,1986,0,0,662,70624,68759,71842,66764,0,0,966780
1987_IN,IN,1987,0,0,801,71405,70400,70202,69831,0,0,964129
1988_IN,IN,1988,0,0,814,71250,71757,71967,69641,0,0,960994
1989_IN,IN,1989,0,0,805,68409,74671,70229,65063,0,0,954165
1990_IN,IN,1990,0,0,967,68024,74634,73258,62740,0,0,954525
1991_IN,IN,1991,0,0,2431,66881,75214,73839,60657,0,0,956988
2017_IN,IN,2017,0,0,19198,77944,80111,80163,80475,0,325521,1054187
1986_IA,IA,1986,0,0,981,40195,33904,32088,36222,0,0,481286
1987_IA,IA,1987,0,0,1068,39608,34301,31815,36965,0,0,480826
1988_IA,IA,1988,0,0,3334,39067,35491,33186,36157,0,0,478200
1989_IA,IA,1989,0,0,3417,38136,37298,33143,33795,0,0,478486
1990_IA,IA,1990,0,0,4747,38778,37642,34930,30928,0,0,483652
1991_IA,IA,1991,0,0,5128,37841,37134,35449,31648,0,0,491363
2017_IA,IA,2017,0,0,30454,38293,37980,36491,37055,0,148132,511850
1986_KS,KS,1986,0,0,495,36358,30998,29040,28218,0,0,416091
1987_KS,KS,1987,0,0,641,36335,31108,29038,28792,0,0,421112
1988_KS,KS,1988,0,0,1043,36471,32345,29543,28783,0,0,426596
1989_KS,KS,1989,0,0,1398,35734,34184,30189,26918,0,0,430864
1990_KS,KS,1990,0,0,1627,36221,35429,31743,26089,0,0,437034
1991_KS,KS,1991,0,0,2072,35866,35623,31943,25889,0,0,445390
2017_KS,KS,2017,0,0,21281,35661,37687,36269,34437,0,142569,497088
1986_KY,KY,1986,0,0,0,49578,48508,47108,38991,0,0,642778
1987_KY,KY,1987,0,0,0,49206,48446,44641,41586,0,0,642696
1988_KY,KY,1988,0,0,0,48112,49133,46143,42382,0,0,637627
1989_KY,KY,1989,0,0,0,46569,50256,46242,40186,0,0,630688
1990_KY,KY,1990,0,0,6310,46972,49832,48141,37577,0,0,636401
1991_KY,KY,1991,0,0,11926,46695,49495,49136,36131,0,0,646024
2017_KY,KY,2017,0,0,29493,44058,52328,50293,45593,0,198841,680978
1986_LA,LA,1986,0,0,1287,68146,62325,56538,42746,0,0,795188
1987_LA,LA,1987,0,0,1305,70222,62411,54841,42745,0,0,793093
1988_LA,LA,1988,0,0,1235,67051,63614,54975,41604,0,0,786683
1989_LA,LA,1989,0,0,6659,64337,61886,52490,39892,0,0,783025
1990_LA,LA,1990,0,0,7324,65305,61077,53507,37983,0,0,784757
1991_LA,LA,1991,0,0,8916,64474,62152,54491,37995,0,0,794128
2017_LA,LA,2017,0,0,27491,53070,55835,52222,45114,0,200976,715135
1986_ME,ME,1986,0,0,889,17040,14695,15789,15182,0,0,211752
1987_ME,ME,1987,0,0,1620,16988,15165,15204,15567,0,0,211817
1988_ME,ME,1988,0,0,1761,17394,15693,15281,15662,0,0,212902
1989_ME,ME,1989,0,0,1925,18798,15906,14917,14552,0,0,213775
1990_ME,ME,1990,0,0,1801,19107,16589,15154,13817,0,0,215149
1991_ME,ME,1991,0,0,1503,18625,16860,15679,13861,0,0,216400
2017_ME,ME,2017,0,0,5617,12586,13343,13796,13930,0,55536,180473
1986_MD,MD,1986,0,0,9361,50505,48378,47315,47584,0,0,675747
1987_MD,MD,1987,0,0,10032,53146,49555,46717,48642,0,0,683797
1988_MD,MD,1988,0,0,10882,53667,52046,46782,47248,0,0,688947
1989_MD,MD,1989,0,0,12238,54709,55009,46629,43302,0,0,698806
1990_MD,MD,1990,0,0,14360,56617,57228,49864,40529,0,0,715176
1991_MD,MD,1991,0,0,15567,57658,59493,50447,40512,0,0,736238
2017_MD,MD,2017,0,0,30422,64045,70330,65372,60186,0,259893,893684
1986_MA,MA,1986,0,0,3702,66595,57235,61328,63817,0,0,833918
1987_MA,MA,1987,0,0,4783,67138,58163,59272,64221,0,0,825320
1988_MA,MA,1988,0,0,6017,69572,60342,58141,60588,0,0,823428
1989_MA,MA,1989,0,0,6819,70464,62561,57364,55945,0,0,825588
1990_MA,MA,1990,0,0,7567,73481,64246,58818,53484,0,0,834314
1991_MA,MA,1991,0,0,9491,72974,65960,59263,53464,0,0,846155
2017_MA,MA,2017,0,0,30684,66122,72620,72860,71684,0,296376,964791
1986_MI,MI,1986,0,0,8448,135089,107851,113235,105620,0,0,1597154
1987_MI,MI,1987,0,0,4128,139622,110254,110862,111126,0,0,1589287
1988_MI,MI,1988,0,0,9549,138772,113656,109134,107398,0,0,1582785
1989_MI,MI,1989,0,0,10661,140356,116261,106260,97713,0,0,1576785
1990_MI,MI,1990,0,0,10785,141656,117560,109328,91769,0,0,1584431
1991_MI,MI,1991,0,0,11157,137370,119315,111906,90311,0,0,1593561
2017_MI,MI,2017,0,0,44258,116636,107959,114521,117197,0,477301,1516398
1986_MN,MN,1986,0,0,6008,60893,50287,49703,57818,0,0,711134
1987_MN,MN,1987,0,0,5693,62391,52761,49865,59565,0,0,721481
1988_MN,MN,1988,0,0,5827,61442,55459,51484,58335,0,0,726950
1989_MN,MN,1989,0,0,7347,61916,58846,51830,53724,0,0,739553
1990_MN,MN,1990,0,0,7171,64264,61026,54417,51324,0,0,756374
1991_MN,MN,1991,0,0,5549,63500,62111,56806,52165,0,0,773571
2017_MN,MN,2017,0,0,22692,64111,67226,66428,70833,0,270468,884944
1986_MS,MS,1986,0,0,110,33418,40102,37060,28405,0,0,498639
1987_MS,MS,1987,0,0,154,37766,39223,35503,30281,0,0,505550
1988_MS,MS,1988,0,0,172,37653,39849,36129,29129,0,0,503326
1989_MS,MS,1989,0,0,379,36990,41200,36019,27851,0,0,502020
1990_MS,MS,1990,0,0,997,37568,41820,38063,26411,0,0,502417
1991_MS,MS,1991,0,0,732,36569,40953,37514,25713,0,0,504127
2017_MS,MS,2017,0,0,5732,35988,38880,35613,30933,0,133244,478321
1986_MO,MO,1986,0,0,0,62575,58984,58861,54738,0,0,800606
1987_MO,MO,1987,0,0,0,62141,61263,58423,54936,0,0,802060
1988_MO,MO,1988,0,0,0,65867,63098,58880,56218,0,0,806639
1989_MO,MO,1989,0,0,0,64627,64933,58052,52420,0,0,807934
1990_MO,MO,1990,0,0,0,66154,63904,61455,49925,0,0,816558
1991_MO,MO,1991,0,0,15561,66072,64324,62351,49503,0,0,842965
2017_MO,MO,2017,0,0,33054,66010,70749,67733,64283,0,266775,915472
1986_MT,MT,1986,0,0,138,12923,11684,10677,10681,0,0,153327
1987_MT,MT,1987,0,0,96,12720,11734,10588,10906,0,0,152207
1988_MT,MT,1988,0,0,268,12583,11724,10769,10958,0,0,152191
1989_MT,MT,1989,0,0,293,12183,12136,10936,9985,0,0,151265
1990_MT,MT,1990,0,0,533,12326,12438,11514,9609,0,0,152974
1991_MT,MT,1991,0,0,437,11995,12533,11815,9597,0,0,155779
2017_MT,MT,2017,0,0,2321,11702,11971,11207,9931,0,43399,149474
1986_NE,NE,1986,0,0,1487,23355,19799,18974,19377,0,0,267139
1987_NE,NE,1987,0,0,1478,23255,20057,19138,19747,0,0,268100
1988_NE,NE,1988,0,0,1509,22838,20746,19661,19964,0,0,269434
1989_NE,NE,1989,0,0,1917,22834,21927,19116,19099,0,0,270920
1990_NE,NE,1990,0,0,2062,22751,22507,20226,17680,0,0,274081
1991_NE,NE,1991,0,0,2797,22218,22460,20617,18106,0,0,279552
2017_NE,NE,2017,0,0,17513,23232,24169,23722,24349,0,94935,323766
1986_NV,NV,1986,0,0,0,13202,12135,11740,11023,0,0,161239
1987_NV,NV,1987,0,0,0,13859,12771,11906,11604,0,0,168353
1988_NV,NV,1988,0,0,0,14546,13969,12310,11916,0,0,176474
1989_NV,NV,1989,0,0,0,15408,15603,13198,11297,0,0,186834
1990_NV,NV,1990,0,0,421,16737,16985,14623,11197,0,0,201316
1991_NV,NV,1991,0,0,795,17479,17886,15205,11283,0,0,211810
2017_NV,NV,2017,0,0,8908,35083,38624,36389,33456,0,141950,485785
1986_NH,NH,1986,0,0,0,5812,11631,12405,11641,0,0,163717
1987_NH,NH,1987,0,0,0,5991,12215,12584,12226,0,0,166045
1988_NH,NH,1988,0,0,0,7364,13069,12131,11878,0,0,169413
1989_NH,NH,1989,0,0,738,7338,13826,12058,11131,0,0,171696
1990_NH,NH,1990,0,0,696,7467,14594,12610,10408,0,0,172785
1991_NH,NH,1991,0,0,850,7793,15117,12881,10483,0,0,177138
2017_NH,NH,2017,0,0,3907,11419,13456,14223,13435,0,56773,179433
1986_NJ,NJ,1986,0,0,6054,78251,75927,76245,81896,0,0,1107467
1987_NJ,NJ,1987,0,0,6320,78991,76156,74848,82653,0,0,1092982
1988_NJ,NJ,1988,0,0,6195,79662,78262,73684,78033,0,0,1080871
1989_NJ,NJ,1989,0,0,6531,80391,79060,72607,70438,0,0,1076005
1990_NJ,NJ,1990,0,0,6998,83551,80288,74839,67716,0,0,1089646
1991_NJ,NJ,1991,0,0,8261,85469,82100,75556,67395,0,0,1109796
2017_NJ,NJ,2017,0,0,64351,91077,99443,100919,98845,0,402894,1408102
1986_NM,NM,1986,0,0,0,23108,20628,19651,16794,0,0,281943
1987_NM,NM,1987,0,0,0,23411,21293,19595,16946,0,0,287229
1988_NM,NM,1988,0,0,0,23587,21602,19939,16915,0,0,292425
1989_NM,NM,1989,0,0,0,23239,22829,19768,15751,0,0,296057
1990_NM,NM,1990,0,0,1406,23280,23323,20487,15454,0,0,301881
1991_NM,NM,1991,0,0,1231,23276,23829,21197,15923,0,0,308667
2017_NM,NM,2017,0,0,9689,23709,26363,24828,21573,0,98506,334345
1986_NY,NY,1986,0,0,18783,181664,178888,174025,171545,0,0,2607719
1987_NY,NY,1987,0,0,20821,183910,181309,171808,172904,0,0,2594070
1988_NY,NY,1988,0,0,25005,185771,183779,172302,161593,0,0,2573715
1989_NY,NY,1989,0,0,28172,187957,186493,171331,148836,0,0,2565841
1990_NY,NY,1990,0,0,29187,193972,190245,178389,142514,0,0,2598337
1991_NY,NY,1991,0,0,30025,197128,194841,180718,141546,0,0,2643993
2017_NY,NY,2017,0,0,65558,193045,202149,198879,194079,0,820564,2724663
1986_NC,NC,1986,0,0,778,81093,79686,85446,68939,0,0,1085248
1987_NC,NC,1987,0,0,833,84705,79536,83024,72339,0,0,1085976
1988_NC,NC,1988,0,0,1540,84798,81174,82586,73595,0,0,1083156
1989_NC,NC,1989,0,0,1929,86204,83168,79280,68194,0,0,1080744
1990_NC,NC,1990,0,0,3050,88176,83652,82523,65720,0,0,1086871
1991_NC,NC,1991,0,0,3925,88324,85288,81895,64061,0,0,1097598
2017_NC,NC,2017,0,0,18734,115064,122866,110297,105208,0,470877,1553513
1986_ND,ND,1986,0,0,609,10126,9243,8739,8204,0,0,118703
1987_ND,ND,1987,0,0,530,10193,9189,8470,8704,0,0,119004
1988_ND,ND,1988,0,0,633,10292,9202,8469,8433,0,0,118809
1989_ND,ND,1989,0,0,682,9510,9352,8504,8032,0,0,117816
1990_ND,ND,1990,0,0,691,9547,9614,8898,7960,0,0,117825
1991_ND,ND,1991,0,0,657,9273,9575,8929,7821,0,0,118376
2017_ND,ND,2017,0,0,2778,9273,8781,8243,7369,0,30889,111920
1986_OH,OH,1986,0,0,0,141923,128943,133448,132962,0,0,1793508
1987_OH,OH,1987,0,0,0,141049,130374,130062,137127,0,0,1793431
1988_OH,OH,1988,0,0,0,138736,135733,131165,137196,0,0,1778544
1989_OH,OH,1989,0,0,0,138289,140455,128296,125507,0,0,1764410
1990_OH,OH,1990,0,0,0,145294,141402,132213,118605,0,0,1771089
1991_OH,OH,1991,0,0,12393,142085,140401,131604,113420,0,0,1783767
2017_OH,OH,2017,0,0,38310,123036,128118,130481,121801,0,517145,1704399
1986_OK,OK,1986,0,0,2495,52321,43781,42731,38606,0,0,593183
1987_OK,OK,1987,0,0,2382,48529,43254,41652,40552,0,0,584212
1988_OK,OK,1988,0,0,2967,47326,43540,39041,40073,0,0,580426
1989_OK,OK,1989,0,0,2940,46401,45931,40762,37728,0,0,578580
1990_OK,OK,1990,0,0,2555,45904,46615,42319,35671,0,0,579087
1991_OK,OK,1991,0,0,3403,45509,48260,43176,35684,0,0,588263
2017_OK,OK,2017,0,0,41727,51920,52385,49462,43534,0,191296,695092
1986_OR,OR,1986,0,0,1617,26878,34941,33088,32009,0,0,449307
1987_OR,OR,1987,0,0,1514,30699,35330,33160,33495,0,0,455895
1988_OR,OR,1988,0,0,1285,32246,36978,34398,32320,0,0,461752
1989_OR,OR,1989,0,0,1254,35715,37106,35253,30018,0,0,472394
1990_OR,OR,1990,0,0,1254,35715,37106,35253,30018,0,0,472394
1991_OR,OR,1991,0,0,1034,37547,40717,37872,30226,0,0,498614
2017_OR,OR,2017,0,0,27330,41884,46543,44375,47245,0,180324,608014
1986_PA,PA,1986,0,0,0,124171,112088,121509,126701,0,0,1674161
1987_PA,PA,1987,0,0,0,124471,114588,118544,130812,0,0,1668542
1988_PA,PA,1988,0,0,0,124878,119150,117664,124572,0,0,1659714
1989_PA,PA,1989,0,0,2445,122594,122701,115963,115400,0,0,1655279
1990_PA,PA,1990,0,0,2846,127628,125666,119563,108592,0,0,1667834
1991_PA,PA,1991,0,0,3108,130364,128877,121836,107758,0,0,1692797
2017_PA,PA,2017,0,0,8498,121043,134060,134845,133091,0,543865,1726809
1986_RI,RI,1986,0,0,372,9834,9318,9865,9396,0,0,134690
1987_RI,RI,1987,0,0,303,10103,9449,9543,9558,0,0,134800
1988_RI,RI,1988,0,0,358,9979,9813,9375,8954,0,0,133585
1989_RI,RI,1989,0,0,336,10449,10418,9388,8346,0,0,135729
1990_RI,RI,1990,0,0,364,10559,10812,9894,8167,0,0,138813
1991_RI,RI,1991,0,0,369,10680,11122,10053,8277,0,0,142144
2017_RI,RI,2017,0,0,2477,10006,11003,11052,10295,0,44212,142949
1986_SC,SC,1986,0,0,0,41415,46874,48861,36064,0,0,611629
1987_SC,SC,1987,0,0,0,41725,47256,47407,38596,0,0,614921
1988_SC,SC,1988,0,0,0,41433,49024,46720,39348,0,0,615774
1989_SC,SC,1989,0,0,0,41490,50891,45691,36621,0,0,616177
1990_SC,SC,1990,0,0,0,43087,51339,47852,35393,0,0,622112
1991_SC,SC,1991,0,0,0,43587,52206,47352,34638,0,0,627470
2017_SC,SC,2017,0,0,27006,55598,60890,57033,50100,0,224093,777507
1986_SD,SD,1986,0,0,925,11124,9565,8518,8346,0,0,125458
1987_SD,SD,1987,0,0,367,11165,9702,8573,8829,0,0,126817
1988_SD,SD,1988,0,0,376,10655,10137,9000,8685,0,0,126910
1989_SD,SD,1989,0,0,214,10667,10527,9275,8248,0,0,127329
1990_SD,SD,1990,0,0,547,10681,10707,9530,7758,0,0,129164
1991_SD,SD,1991,0,0,531,10451,10793,9762,7692,0,0,131576
2017_SD,SD,2017,0,0,3393,11720,10966,10104,8783,0,37945,137823
1986_TN,TN,1986,0,0,992,61359,61142,62213,49945,0,0,818073
1987_TN,TN,1987,0,0,0,62046,61272,61192,53219,0,0,823783
1988_TN,TN,1988,0,0,0,62118,63206,60330,53700,0,0,821580
1989_TN,TN,1989,0,0,0,61767,63539,58576,50851,0,0,819660
1990_TN,TN,1990,0,0,0,63739,64676,61382,49050,0,0,824595
1991_TN,TN,1991,0,0,0,64183,65776,61623,49011,0,0,833651
2017_TN,TN,2017,0,0,28379,75482,78085,74150,69498,0,291569,1001967
1986_TX,TX,1986,0,0,62804,248628,245742,236791,187279,0,0,3209515
1987_TX,TX,1987,0,0,70739,258953,247433,234498,182734,0,0,3236787
1988_TX,TX,1988,0,0,77548,251418,255832,237387,201762,0,0,3283707
1989_TX,TX,1989,0,0,82711,250752,268064,238057,192963,0,0,3328514
1990_TX,TX,1990,0,0,92172,257586,274159,246418,178390,0,0,3382887
1991_TX,TX,1991,0,0,102371,258597,278636,251107,177332,0,0,3464371
2017_TX,TX,2017,0,0,256222,371638,413843,398662,345243,0,1548389,5401341
1986_UT,UT,1986,0,0,0,37466,35182,28311,23782,0,0,415994
1987_UT,UT,1987,0,0,0,37235,33159,29148,25076,0,0,423386
1988_UT,UT,1988,0,0,1568,35242,36190,29977,25911,0,0,431119
1989_UT,UT,1989,0,0,2792,33991,37301,32563,24971,0,0,438554
1990_UT,UT,1990,0,0,1920,33166,36435,34551,26263,0,0,446652
1991_UT,UT,1991,0,0,2212,33193,37215,33114,27575,0,0,456430
2017_UT,UT,2017,0,0,15904,47591,52970,50627,46516,0,193167,668274
1986_VT,VT,1986,0,0,281,7196,6730,6783,6158,0,0,92112
1987_VT,VT,1987,0,0,0,7867,6989,6686,6380,0,0,92755
1988_VT,VT,1988,0,0,0,8238,7214,6792,6199,0,0,93381
1989_VT,VT,1989,0,0,480,8282,7429,6746,5719,0,0,94779
1990_VT,VT,1990,0,0,681,8087,7788,6842,5424,0,0,95762
1991_VT,VT,1991,0,0,1577,8033,7996,7029,5529,0,0,97137
2017_VT,VT,2017,0,0,8818,5789,6236,6131,5907,0,24976,88028
1986_VA,VA,1986,0,0,1462,75204,69422,73489,68104,0,0,975135
1987_VA,VA,1987,0,0,1798,78874,70388,71870,69422,0,0,979417
1988_VA,VA,1988,0,0,1610,80731,73540,70402,68064,0,0,982393
1989_VA,VA,1989,0,0,1569,82232,75946,70040,63501,0,0,985346
1990_VA,VA,1990,0,0,1609,84583,77165,73403,61328,0,0,998601
1991_VA,VA,1991,0,0,1825,84565,78694,74406,61566,0,0,1016204
2017_VA,VA,2017,0,0,33617,91002,99305,96881,93121,0,391435,1291462
1986_WA,WA,1986,0,0,1996,62897,56847,54187,56690,0,0,761428
1987_WA,WA,1987,0,0,2071,64898,58413,54358,58477,0,0,775755
1988_WA,WA,1988,0,0,3078,65647,62240,55717,57921,0,0,790918
1989_WA,WA,1989,0,0,3081,65566,66144,56617,53840,0,0,810232
1990_WA,WA,1990,0,0,3285,67654,69715,61623,51856,0,0,839709
1991_WA,WA,1991,0,0,3674,68532,72586,63150,53038,0,0,869327
2017_WA,WA,2017,0,0,15754,80917,87366,81798,91892,0,340375,1110367
1986_WV,WV,1986,0,0,501,25821,26266,27392,22845,0,0,351837
1987_WV,WV,1987,0,0,508,24629,25515,26164,23296,0,0,344236
1988_WV,WV,1988,0,0,654,23567,23792,25547,23488,0,0,335912
1989_WV,WV,1989,0,0,407,22455,24871,25292,22831,0,0,327540
1990_WV,WV,1990,0,0,610,22241,24302,26175,22045,0,0,322389
